Pro's video,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Label
1013_event_4,21.63,40.43,137.4,161.57,87.6,83.9,28.17,74.11,62.72,117.41,81.94,106.56,178.5,141.43,99.56,112.01,165.08,179.49,4
1014_event_4,27.55,67.21,105.26,127.95,72.88,92.65,4.82,72.2,38.36,137.29,86.27,108.19,178.24,134.72,95.49,117.09,164.53,172.86,4
1015_event_4,7.29,22.4,107.59,158.92,87.78,81.96,12.53,54.56,39.47,135.19,81.97,108.3,176.92,137.26,94.95,114.44,162.53,176.69,4
1022_event_4,8.33,159.15,65.88,53.13,94.16,87.3,36.61,60.42,118.29,164.74,91.55,86.99,162.26,162.88,106.19,110.14,169.52,171.17,4
1028_event_4,20.84,58.32,47.4,163.44,83.28,92.62,56.71,45.61,152.72,55.01,87.29,96.81,162.56,152.88,110.15,110.32,157.89,178.07,4
1030_event_4,28.03,70.38,60.66,151.07,104.89,73.55,72.26,65.0,142.82,142.13,74.88,106.69,174.6,152.65,99.72,100.66,177.78,174.82,4
1032_event_4,19.86,131.7,73.41,119.99,104.48,78.32,50.92,29.99,133.15,109.82,82.23,94.97,172.01,163.44,105.75,101.59,172.38,178.72,4
1040_event_4,40.97,70.53,126.16,164.2,89.2,85.18,4.02,8.49,65.15,6.34,80.79,104.83,174.37,150.24,93.58,104.93,176.22,179.1,4
1044_event_4,64.44,58.67,79.51,142.94,86.77,94.76,71.7,63.62,133.97,125.48,88.91,89.55,167.08,168.78,104.0,101.67,174.28,175.32,4
1050_event_4,2.73,0.69,175.6,151.96,91.3,78.69,81.57,128.66,175.82,153.43,104.09,85.91,147.06,174.64,108.85,99.44,162.26,175.23,4
1051_event_4,10.2,9.83,139.09,72.26,83.88,82.08,45.0,19.65,141.71,123.69,96.01,98.03,171.63,162.69,92.36,99.28,177.16,162.2,4
1055_event_4,59.35,8.48,151.26,134.18,94.09,85.91,55.3,131.42,157.4,154.62,90.0,90.0,159.68,176.31,110.32,93.69,165.03,171.16,4
1063_event_4,30.32,65.05,76.06,178.45,90.22,83.93,44.48,29.48,139.59,113.63,81.79,104.05,172.99,155.63,105.21,100.31,166.16,179.92,4
1069_event_4,17.05,56.02,104.04,174.24,98.96,75.66,11.98,42.56,95.53,139.65,78.02,107.35,177.04,149.51,104.93,103.13,159.87,172.21,4
1075_event_4,13.24,45.0,84.81,173.66,87.21,85.71,15.64,55.63,124.38,131.88,89.22,97.87,162.14,155.39,108.64,106.75,161.24,172.4,4
1078_event_4,35.22,59.74,77.62,166.44,93.43,84.29,51.04,22.41,129.07,102.3,86.57,95.71,164.07,168.28,109.36,96.01,165.04,163.94,4
1088_event_4,14.93,104.04,43.23,92.66,99.73,83.48,71.43,79.82,117.19,121.31,80.27,96.52,173.03,155.66,106.7,107.82,169.21,176.72,4
1090_event_4,25.51,29.01,142.94,159.78,95.92,72.09,21.51,58.67,151.09,124.38,91.33,100.66,169.35,153.19,99.33,106.15,161.95,176.94,4
1100_event_4,18.68,50.87,121.68,172.5,91.27,81.4,11.73,55.22,75.65,128.01,83.29,104.04,177.83,147.53,98.88,108.43,167.03,177.75,4
1104_event_4,20.71,133.09,20.02,5.25,79.38,104.43,78.69,33.91,146.31,82.72,76.33,99.86,165.65,141.23,89.32,118.91,178.56,174.88,4
1105_event_4,33.69,53.13,63.05,156.61,88.45,90.0,59.09,60.26,141.67,125.81,88.18,93.37,168.67,165.07,103.15,101.56,179.68,167.04,4
1109_event_4,34.33,63.8,143.13,147.72,90.98,82.64,17.82,65.83,60.83,126.67,84.43,101.94,177.96,151.25,93.53,106.81,173.29,176.16,4
1113_event_4,38.82,71.08,119.36,150.8,85.05,91.56,4.51,46.57,88.36,124.85,89.06,94.33,166.08,163.67,104.86,102.0,163.77,157.85,4
1125_event_4,6.01,166.87,51.91,69.23,127.91,67.81,82.01,56.1,137.3,127.36,72.65,91.64,170.24,160.48,97.59,107.88,180.0,178.82,4
1129_event_4,21.2,93.81,44.31,97.13,108.56,75.14,85.45,93.92,153.58,169.3,81.97,94.33,176.89,149.99,94.92,115.68,180.0,174.53,4
1143_event_4,34.16,88.12,80.54,143.33,94.5,87.67,48.12,40.89,119.32,120.96,77.91,99.93,179.22,152.2,101.31,107.88,176.04,168.13,4
1145_event_4,5.71,63.43,40.22,161.57,95.04,81.63,60.53,53.37,138.37,117.65,84.96,98.37,176.81,147.49,91.85,114.15,176.81,159.03,4
1160_event_4,38.45,64.08,64.44,157.17,85.61,93.76,59.62,45.0,150.26,132.88,85.52,95.12,178.62,155.68,95.87,109.2,173.32,179.76,4
1162_event_4,21.12,70.56,49.86,150.71,89.78,91.61,61.04,47.12,137.01,124.59,85.91,92.71,166.87,163.36,107.22,103.94,164.87,171.69,4
1164_event_4,28.14,86.57,79.43,137.73,73.67,101.05,22.37,34.66,95.53,20.38,91.59,93.69,176.56,161.38,91.85,104.93,172.04,176.5,4
1166_event_4,29.83,119.67,105.88,131.02,107.34,77.38,31.29,31.93,106.08,108.68,69.62,105.66,174.71,151.64,105.09,102.7,179.22,172.12,4
1178_event_4,18.87,77.47,55.74,138.81,90.35,86.34,53.48,57.38,136.31,127.1,77.12,106.19,172.02,154.08,94.9,99.73,179.54,177.0,4
1180_event_4,32.88,63.17,63.18,163.01,80.33,93.55,176.39,40.28,58.86,168.4,80.33,105.79,179.15,148.58,100.52,105.63,175.03,165.92,4
1181_event_4,30.88,81.18,99.22,131.69,81.18,98.09,12.84,49.04,105.17,140.65,86.96,93.77,178.78,158.11,91.82,108.12,179.62,178.3,4
1184_event_4,59.3,113.63,71.73,86.54,77.86,113.2,65.43,46.63,141.01,99.57,75.58,93.37,173.17,156.5,97.59,110.14,174.38,173.36,4
1187_event_4,15.9,97.94,113.84,146.89,95.0,79.74,2.94,35.43,97.13,145.49,81.63,103.63,179.23,152.34,97.59,104.04,172.41,179.1,4
1195_event_4,18.12,102.53,23.53,91.33,85.69,98.84,80.29,67.3,160.56,88.67,84.09,91.38,179.95,159.74,95.97,108.88,175.75,175.82,4
1199_event_4,14.04,45.0,41.93,173.66,91.55,88.41,63.65,52.93,148.02,141.34,84.64,95.41,179.43,160.66,95.94,103.93,175.78,177.42,4
1207_event_4,42.81,53.65,57.93,168.18,78.97,91.65,63.85,22.87,133.29,51.61,93.85,95.53,163.74,167.68,102.42,96.79,167.84,159.51,4
1209_event_4,29.58,68.55,59.47,177.4,93.19,86.53,63.3,27.52,141.38,94.34,80.78,99.5,172.17,164.9,107.05,95.6,167.55,164.99,4
1217_event_4,26.82,66.5,93.32,170.84,87.25,83.27,20.75,39.39,111.63,113.2,83.29,106.19,170.21,142.01,106.5,111.8,157.59,176.08,4
1235_event_4,23.06,91.33,48.62,125.54,88.58,91.01,63.02,52.13,124.51,23.2,83.29,97.13,165.67,158.34,111.04,104.53,168.74,172.73,4
1237_event_4,23.68,56.63,135.13,164.74,85.08,93.24,26.38,14.87,69.56,158.39,76.18,105.5,169.68,148.17,114.14,106.32,165.39,161.65,4
1245_event_4,18.33,24.18,45.69,178.26,90.79,79.51,63.43,74.57,150.26,151.7,86.82,102.88,172.87,157.4,100.3,99.73,177.6,178.64,4
1249_event_4,36.87,113.96,64.77,105.33,99.46,91.59,71.57,49.12,145.39,132.58,80.54,88.41,175.89,166.17,103.57,105.42,174.86,170.92,4
1253_event_4,69.81,64.11,69.05,171.99,84.14,101.18,84.91,22.71,129.22,141.34,78.14,96.53,176.58,152.28,98.44,111.19,173.5,170.75,4
1255_event_4,12.53,149.04,48.18,8.97,144.35,48.5,83.64,91.57,129.22,156.99,66.61,100.54,153.43,152.47,86.82,106.99,168.69,172.47,4
1256_event_4,0.58,178.78,52.8,62.72,122.35,69.0,70.12,49.49,158.18,148.24,68.96,99.69,157.33,153.32,88.36,106.99,176.68,174.64,4
1258_event_4,28.48,98.46,141.93,159.44,92.73,88.06,20.71,14.04,104.23,161.57,78.99,100.22,169.26,148.86,90.27,110.92,177.5,180.0,4
1270_event_4,9.46,90.0,116.16,116.57,93.27,81.87,13.43,71.57,54.87,27.9,86.73,98.13,168.8,160.92,104.47,100.95,174.99,178.23,4
1278_event_4,16.43,25.2,91.03,144.46,76.06,86.17,1.46,33.09,56.99,99.46,91.74,106.03,174.55,142.33,93.72,111.63,170.43,173.9,4
1290_event_4,48.77,54.9,160.49,153.43,86.37,85.29,25.36,66.37,67.87,33.5,92.7,95.65,167.8,154.23,99.51,110.12,160.92,171.49,4
1293_event_4,18.81,65.92,123.83,143.13,80.57,89.25,24.44,61.7,53.03,147.53,87.06,103.12,171.1,157.19,101.85,99.69,156.98,156.13,4
1303_event_4,25.56,79.7,141.43,133.99,91.86,82.56,24.01,63.75,63.96,133.12,81.14,104.43,177.45,146.9,101.41,108.67,172.41,171.09,4
1323_event_4,42.67,51.11,133.17,159.92,85.5,86.34,5.0,22.47,108.43,119.05,95.45,92.71,163.83,158.06,100.72,109.24,171.58,170.92,4
1329_event_4,34.24,87.66,61.65,136.85,87.66,98.03,60.26,37.46,132.51,92.34,90.0,84.31,170.62,162.06,99.38,113.63,178.12,172.06,4
1340_event_4,39.45,68.04,75.01,157.38,86.47,90.0,50.91,44.58,122.08,104.68,86.82,96.71,164.74,157.34,108.43,105.95,165.38,176.15,4
1342_event_4,14.93,126.87,49.63,98.13,98.37,88.32,63.67,46.68,122.11,106.7,81.63,91.68,177.06,168.53,101.31,99.78,169.86,177.81,4
1348_event_4,25.72,53.97,132.83,158.2,93.93,79.44,13.17,24.79,67.83,55.49,91.23,95.41,160.92,167.92,107.85,96.68,167.94,175.56,4
1352_event_4,34.02,67.83,38.42,103.32,79.66,104.04,75.26,84.81,126.03,84.81,94.44,81.87,176.26,161.57,89.3,116.57,177.13,176.82,4
1354_event_4,15.28,126.5,67.6,132.05,127.55,58.66,75.23,42.79,157.33,134.1,73.01,100.78,167.77,150.78,94.76,108.43,176.91,179.41,4
1368_event_4,14.75,36.29,74.08,128.59,85.95,76.78,26.62,15.52,156.59,162.65,101.23,96.05,157.09,167.09,101.69,96.86,159.42,143.79,4
1370_event_4,15.52,68.2,55.63,172.06,95.57,80.31,55.47,39.43,147.66,133.78,84.43,99.69,176.96,161.95,98.62,98.37,180.0,176.73,4
1372_event_4,29.74,86.82,104.47,171.25,97.53,79.51,22.81,22.42,99.37,98.75,82.86,100.09,178.74,151.86,98.4,108.05,166.11,177.97,4
1374_event_4,44.2,80.41,84.81,132.06,96.91,87.88,56.31,59.65,118.07,124.7,82.27,92.94,178.15,159.91,95.89,107.15,177.37,174.56,4
1388_event_4,28.38,72.6,83.41,161.57,86.63,91.86,31.61,33.98,105.66,30.96,86.42,95.08,172.65,160.06,100.93,104.86,177.89,174.09,4
1396_event_4,3.22,175.24,67.73,79.7,139.02,54.87,74.51,50.19,131.28,120.53,66.87,99.24,152.78,144.87,85.91,115.89,156.57,156.41,4
0008_event_5,42.85,61.01,147.53,141.1,89.74,79.14,14.93,0.95,153.43,173.5,82.77,108.35,175.96,145.56,93.2,106.09,179.76,162.95,5
0010_event_5,14.86,31.76,117.39,121.76,79.06,84.81,23.47,5.19,149.04,174.81,87.27,108.87,175.4,146.59,97.33,104.55,173.43,174.36,5
0014_event_5,15.62,16.39,91.75,105.95,69.3,91.2,6.84,1.65,162.24,177.51,95.09,104.41,179.54,140.25,85.37,115.33,171.63,177.44,5
0019_event_5,41.05,67.38,116.57,146.31,79.36,95.38,3.85,50.93,68.63,127.87,83.73,101.53,179.45,147.69,96.82,110.78,171.71,171.57,5
0021_event_5,16.86,43.6,116.57,128.9,79.94,86.63,19.77,1.33,37.3,178.84,95.3,98.13,175.48,143.65,80.18,118.22,169.65,169.93,5
0025_event_5,34.24,94.28,105.8,172.75,68.4,86.04,3.16,6.94,155.22,158.2,119.74,34.7,155.02,178.73,85.24,144.04,169.8,156.61,5
0027_event_5,10.14,41.99,92.73,135.0,76.25,76.31,6.34,16.7,151.93,173.42,86.39,121.05,176.82,135.14,90.43,103.81,178.85,164.61,5
0029_event_5,44.02,50.86,143.27,147.34,77.23,88.59,22.02,7.89,146.27,169.81,95.57,98.61,166.79,150.67,97.64,110.72,170.19,169.81,5
0041_event_5,19.79,52.52,121.92,146.2,83.08,78.04,19.05,15.65,161.57,128.7,88.74,110.14,178.61,143.52,89.87,106.34,161.92,159.52,5
0042_event_5,46.33,37.18,159.72,114.29,87.0,78.5,26.38,1.4,142.5,151.86,82.69,111.8,173.27,150.35,104.04,97.85,162.02,164.65,5
0051_event_5,45.9,20.06,137.35,133.74,77.11,91.44,14.34,22.24,173.92,134.38,93.67,97.79,161.19,171.47,105.14,90.74,167.89,137.73,5
0060_event_5,38.97,79.34,134.78,177.75,78.27,93.11,17.54,5.29,159.44,124.64,91.07,97.55,166.09,153.3,102.84,109.15,169.98,171.87,5
0066_event_5,21.04,38.0,100.3,127.79,70.43,88.29,8.84,1.5,172.42,176.23,96.66,104.62,176.11,153.67,87.23,101.71,174.64,155.5,5
0072_event_5,27.13,69.5,102.81,168.52,77.36,91.65,1.68,7.37,154.45,166.53,76.41,114.58,173.93,146.83,97.53,98.58,174.78,156.14,5
0074_event_5,60.66,42.58,146.5,144.9,77.09,91.41,8.76,10.91,154.55,140.52,78.24,113.25,179.18,146.52,100.94,100.22,172.87,179.1,5
0084_event_5,23.63,58.24,140.44,146.31,88.38,76.17,28.43,11.9,159.88,140.28,82.34,113.11,174.74,155.78,92.4,91.11,174.5,162.21,5
0098_event_5,64.47,57.92,164.45,154.37,83.72,83.52,16.26,12.93,168.15,158.24,100.86,91.91,175.59,155.92,83.56,112.17,178.43,144.25,5
0102_event_5,146.31,7.59,123.69,122.8,77.47,99.46,12.53,15.74,167.01,131.6,102.53,80.54,158.73,176.47,98.75,102.99,156.27,167.01,5
0110_event_5,22.66,44.5,103.32,138.25,79.28,85.65,1.38,8.1,163.5,176.04,86.19,108.89,177.64,153.21,96.17,97.91,165.21,164.28,5
0114_event_5,18.94,39.14,103.08,142.82,75.69,85.24,8.45,18.43,158.86,149.97,90.1,108.97,178.67,148.92,88.58,102.11,170.14,157.95,5
0115_event_5,17.69,42.88,106.43,142.65,79.17,83.21,9.56,16.57,160.71,152.63,91.58,106.04,174.46,151.14,82.87,102.82,173.91,151.37,5
0116_event_5,6.12,45.42,95.54,155.28,77.68,85.36,11.74,24.5,147.89,154.33,95.25,101.71,173.67,159.28,91.09,99.01,175.1,160.18,5
0118_event_5,7.13,26.57,91.79,137.65,75.06,81.87,9.61,29.22,167.6,143.75,94.64,108.43,169.36,156.8,96.01,94.76,179.89,155.22,5
0127_event_5,25.92,16.86,113.15,116.44,74.92,86.69,12.3,12.89,169.38,133.62,96.88,101.5,164.74,163.3,98.38,95.19,172.55,147.38,5
0148_event_5,18.43,26.57,104.19,131.74,66.25,96.08,19.51,9.09,146.56,169.91,82.74,114.93,173.83,138.92,91.09,106.15,173.19,174.46,5
0150_event_5,40.3,64.47,129.14,173.08,82.02,84.94,6.83,23.67,151.33,179.46,113.16,79.89,172.34,170.83,74.51,109.28,165.82,166.43,5
0152_event_5,25.67,82.3,129.13,170.84,84.2,82.87,19.27,23.98,119.74,151.36,79.98,112.95,170.34,144.03,90.36,103.01,173.45,154.02,5
0156_event_5,15.42,116.57,102.93,151.39,84.29,90.0,3.22,2.05,150.81,176.85,81.67,104.04,176.44,149.23,94.76,106.74,174.92,158.12,5
0160_event_5,18.18,41.8,90.84,159.44,66.99,104.08,5.67,13.57,177.83,119.36,95.37,93.56,170.17,160.72,94.46,105.72,171.06,153.71,5
0169_event_5,29.84,35.28,105.19,156.99,77.93,87.23,2.58,34.48,108.97,80.54,79.82,115.02,179.22,145.52,100.95,99.46,167.2,168.69,5
0175_event_5,33.24,71.21,105.22,170.84,63.14,113.55,8.84,4.4,177.84,129.24,86.19,97.13,168.56,153.14,105.26,109.74,169.62,160.13,5
0176_event_5,34.18,80.86,129.72,158.39,85.68,83.62,110.41,37.13,26.39,101.89,74.88,115.82,176.85,132.68,101.98,111.5,157.9,167.29,5
0187_event_5,33.69,45.0,131.82,148.24,68.15,95.61,29.98,7.63,140.53,156.14,83.11,113.13,171.5,134.7,88.39,112.17,177.57,163.39,5
0188_event_5,33.69,45.0,106.47,142.7,85.17,81.05,12.39,16.65,173.72,171.41,85.55,108.23,168.74,138.58,83.19,113.2,173.56,165.41,5
0190_event_5,14.05,29.19,97.52,118.44,72.93,79.29,10.54,9.96,154.7,176.63,91.26,116.52,172.89,136.12,81.63,107.36,176.68,169.38,5
0195_event_5,46.3,36.42,136.3,126.42,86.6,80.75,3.4,9.25,149.04,175.36,82.09,110.56,173.87,145.87,104.04,103.57,159.85,162.61,5
0204_event_5,64.31,36.44,163.04,144.74,91.53,80.84,7.2,27.46,171.48,134.6,94.56,93.07,170.36,160.89,95.07,106.04,172.31,164.78,5
0208_event_5,19.12,55.23,99.9,137.34,68.69,91.94,12.09,9.83,167.91,176.25,93.12,106.25,179.78,151.8,86.65,101.95,179.79,157.47,5
0223_event_5,46.85,50.68,144.32,130.72,81.69,79.9,15.78,0.14,159.15,168.82,83.03,115.38,174.93,135.05,91.9,109.57,169.09,160.04,5
0224_event_5,8.53,36.47,111.25,123.69,90.08,78.99,12.63,8.23,139.1,170.27,85.47,105.45,176.09,144.52,98.44,110.03,163.39,169.38,5
0229_event_5,14.57,45.44,102.53,154.59,72.98,94.46,14.97,14.68,142.82,161.39,85.12,107.44,173.76,141.38,88.65,111.18,179.65,178.66,5
0231_event_5,64.94,23.41,161.05,120.39,84.0,82.12,12.11,14.85,162.01,157.3,92.56,101.31,178.44,157.38,88.99,101.31,177.55,146.31,5
0237_event_5,1.82,4.02,153.18,117.28,76.83,85.55,74.53,27.71,86.22,119.6,92.74,104.88,178.88,146.25,88.38,108.87,177.66,159.75,5
0244_event_5,48.27,34.5,141.34,130.47,74.47,97.18,18.6,1.21,162.41,113.64,85.21,103.13,179.44,151.31,95.35,105.56,172.98,169.18,5
0248_event_5,35.73,55.67,141.5,162.28,84.38,85.29,21.39,21.33,134.17,152.72,83.09,107.24,179.06,154.01,97.85,98.75,167.75,168.76,5
0256_event_5,29.91,24.78,100.28,122.86,63.28,99.08,7.08,1.0,179.41,156.83,83.77,113.87,177.52,171.35,93.75,74.79,179.16,173.9,5
0257_event_5,60.33,60.83,147.72,126.87,96.01,79.88,8.62,13.84,167.47,135.0,68.14,115.96,162.41,129.95,94.27,114.08,174.99,161.7,5
0268_event_5,47.99,60.31,139.92,156.18,83.92,90.27,8.02,5.6,179.1,153.43,88.8,97.01,173.42,159.84,97.79,103.14,171.7,150.13,5
0271_event_5,18.07,68.75,115.87,159.44,83.17,86.23,14.63,4.46,150.95,173.99,84.33,106.27,173.95,146.37,89.62,107.36,171.63,161.32,5
0273_event_5,28.51,91.77,118.51,162.99,90.63,81.29,0.63,23.95,139.86,141.28,84.41,103.67,180.0,155.16,95.59,101.17,174.11,158.35,5
0275_event_5,24.92,33.38,96.76,133.99,60.67,99.43,11.17,1.19,165.37,152.82,88.86,111.05,175.96,148.34,87.1,100.61,178.24,152.29,5
0276_event_5,51.09,68.66,150.91,171.47,85.49,89.41,14.32,13.39,154.99,120.26,78.69,106.41,177.99,155.77,103.32,97.83,176.18,170.11,5
0279_event_5,73.3,90.0,120.79,137.49,77.91,100.12,30.42,32.39,172.48,164.05,102.09,79.88,172.67,177.0,85.24,97.13,161.27,170.2,5
0281_event_5,78.08,65.36,169.91,172.73,74.64,86.93,17.19,20.45,169.71,172.56,128.88,32.68,162.83,177.53,68.29,144.85,166.21,150.22,5
0283_event_5,38.78,80.2,145.25,172.72,89.73,88.18,16.74,18.9,75.15,65.7,86.19,95.91,178.23,159.56,92.05,104.53,177.81,175.44,5
0285_event_5,139.76,18.43,166.33,125.22,8.97,178.9,17.59,35.25,120.53,135.23,107.59,62.33,165.01,178.28,87.4,115.95,147.37,162.18,5
0287_event_5,80.6,37.61,167.33,147.26,75.25,91.78,11.49,17.88,168.01,135.0,93.23,99.75,170.86,157.72,95.91,102.53,170.73,147.53,5
0297_event_5,9.46,63.43,129.21,169.7,85.91,81.57,33.83,45.3,84.22,36.87,85.96,106.56,161.88,148.07,112.17,105.37,174.49,177.87,5
0298_event_5,19.65,22.62,125.15,116.17,94.18,81.18,11.31,12.37,162.14,165.14,87.44,97.2,176.28,154.59,88.85,108.21,179.53,169.33,5
0302_event_5,20.38,27.59,108.43,126.6,75.22,84.86,12.83,14.14,151.86,147.02,88.62,111.29,179.91,147.42,91.29,101.29,176.35,158.05,5
0310_event_5,39.61,123.69,106.99,74.74,85.4,87.68,18.02,73.88,111.61,46.22,83.29,103.63,175.27,172.85,91.97,69.23,135.84,150.02,5
0328_event_5,12.12,35.79,83.45,124.08,77.61,81.49,6.28,6.8,178.35,165.57,94.73,106.18,170.46,147.93,75.73,105.9,174.29,165.65,5
0336_event_5,34.57,64.34,111.73,162.52,73.05,95.16,4.11,3.02,113.27,152.48,74.78,117.01,159.98,135.82,85.2,107.17,177.1,163.52,5
0338_event_5,26.92,38.11,123.83,126.17,80.79,83.78,16.12,4.28,157.38,152.34,85.84,109.59,176.5,144.1,90.66,106.31,178.36,159.49,5
0342_event_5,40.24,49.76,129.81,153.43,77.74,92.19,11.83,11.48,151.5,129.09,71.48,118.58,156.26,133.21,84.77,108.21,175.76,160.3,5
0351_event_5,39.81,68.2,147.16,154.62,93.58,82.87,13.78,3.55,154.52,170.08,86.42,97.13,176.42,174.92,90.0,87.95,175.76,168.01,5
0359_event_5,33.69,90.0,127.23,173.72,82.23,89.05,11.31,7.23,163.63,164.56,81.16,107.56,175.07,149.65,103.78,102.79,165.12,166.15,5
0363_event_5,21.3,34.27,124.47,142.77,87.43,85.27,15.74,23.24,119.14,157.77,109.22,78.09,168.63,176.6,82.15,105.31,150.67,165.02,5
0370_event_5,33.09,77.68,131.22,162.5,90.94,77.38,7.19,7.44,103.24,177.75,76.74,114.94,164.31,131.41,87.57,113.65,169.0,156.09,5
0372_event_5,53.02,31.34,132.45,118.74,70.55,92.8,8.88,5.4,178.7,161.57,91.83,104.82,173.2,153.48,94.97,101.7,172.5,150.22,5
0379_event_5,35.31,10.54,131.82,94.67,79.46,78.19,17.05,5.94,160.35,140.87,108.89,93.45,162.5,152.32,88.61,114.23,161.36,155.3,5
0384_event_5,4.57,7.95,90.0,92.52,96.74,65.04,11.31,19.53,165.26,159.54,86.82,111.41,171.96,130.14,85.14,118.45,179.8,175.76,5
0386_event_5,36.77,68.75,127.33,150.64,77.72,92.28,12.83,10.39,158.2,178.39,85.43,104.57,174.84,144.33,89.42,111.1,178.31,167.22,5
0392_event_5,79.7,21.45,164.17,129.88,69.78,96.43,14.7,12.01,177.4,157.87,83.66,110.14,154.57,170.66,70.91,60.52,160.43,157.88,5
0408_event_5,30.07,59.93,123.69,147.26,77.52,91.46,16.1,4.12,101.31,141.17,84.5,106.52,173.03,138.26,88.52,115.23,179.87,158.54,5
0416_event_5,39.56,41.47,131.31,139.27,81.09,84.11,10.66,13.69,131.31,156.14,93.04,101.76,172.4,155.4,94.56,102.84,173.84,159.15,5
0420_event_5,24.23,53.24,90.0,149.04,79.1,87.66,13.32,8.13,174.81,178.92,89.67,103.57,177.3,136.74,87.63,119.69,173.07,172.26,5
0422_event_5,29.6,24.82,121.96,125.37,73.41,90.27,18.95,10.29,122.66,131.05,85.94,110.38,177.79,139.4,91.85,110.22,155.44,156.09,5
0423_event_5,69.92,43.35,172.36,139.43,83.27,88.35,34.46,7.73,152.1,149.26,75.59,112.79,166.09,134.05,90.5,113.17,154.06,162.28,5
0434_event_5,52.13,34.7,145.19,144.64,69.35,96.65,23.72,13.29,88.15,142.33,85.3,108.7,175.3,145.3,90.0,106.01,171.09,164.74,5
0435_event_5,43.42,48.74,135.58,167.71,76.9,91.25,15.26,27.72,161.71,121.06,78.48,113.37,179.53,151.57,101.99,95.06,165.05,163.6,5
0439_event_5,52.5,36.55,103.71,171.55,68.57,98.45,17.35,36.55,135.91,119.74,78.75,114.23,147.79,118.51,69.03,127.26,172.7,178.1,5
0440_event_5,60.46,68.2,14.47,60.95,114.99,65.12,170.08,165.74,111.39,100.62,80.08,99.81,176.89,155.56,103.03,104.62,172.9,178.61,5
0442_event_5,32.59,41.92,138.04,140.68,75.58,88.9,29.87,9.87,82.78,131.14,83.36,112.17,172.9,136.19,89.55,111.64,174.15,179.42,5
0456_event_5,32.59,48.25,143.41,173.48,88.68,81.86,22.15,43.37,153.16,103.85,91.85,97.61,168.63,151.61,76.78,110.77,164.96,113.13,5
0462_event_5,14.77,47.34,98.06,144.21,79.1,86.93,4.2,9.95,157.03,180.0,85.42,108.55,175.56,135.46,90.13,115.99,162.99,169.77,5
0480_event_5,25.95,61.19,119.14,167.47,72.78,93.91,20.41,12.38,145.27,141.19,78.41,114.9,174.93,146.73,96.52,98.37,171.74,164.74,5
0484_event_5,72.9,85.6,108.67,132.6,54.77,132.06,18.99,9.74,179.04,176.5,95.49,77.68,179.79,162.71,84.72,119.6,144.61,159.57,5
0486_event_5,27.24,43.61,103.15,132.39,78.79,83.57,2.88,5.21,157.3,179.13,89.93,107.72,176.93,132.74,87.01,119.55,171.83,173.32,5
0487_event_5,12.27,21.99,174.22,79.7,90.13,79.89,107.92,21.8,15.26,145.3,85.94,104.04,175.43,153.96,89.49,102.0,172.72,145.43,5
0492_event_5,51.38,50.61,144.72,163.63,88.27,81.73,5.07,31.29,170.11,40.6,88.36,101.63,173.78,156.68,97.85,101.69,178.73,164.21,5
0494_event_5,8.34,157.62,67.6,98.62,92.32,84.31,33.07,19.46,147.55,138.36,72.42,110.95,139.7,140.86,67.28,108.2,167.2,154.25,5
0498_event_5,102.53,14.04,0.59,74.41,85.97,88.33,15.97,0.12,121.55,157.28,79.99,105.71,172.04,157.95,107.97,96.34,173.66,156.41,5
0501_event_5,55.62,49.12,146.31,156.87,81.12,91.46,9.57,16.29,165.83,156.18,93.03,94.4,165.23,161.06,101.74,104.55,167.19,156.6,5
0506_event_5,41.09,70.71,111.8,155.22,81.42,88.73,10.71,4.22,177.27,171.61,86.88,102.96,177.9,146.31,91.02,110.73,167.3,167.42,5
0512_event_5,68.39,50.3,158.65,149.22,81.09,94.95,9.18,3.96,171.56,158.27,83.66,100.3,174.65,159.57,101.69,100.12,168.31,155.43,5
0521_event_5,5.36,155.92,114.96,79.7,71.04,93.42,38.55,30.96,120.62,5.91,111.45,84.09,155.28,172.67,93.27,103.24,163.98,165.25,5
0522_event_5,25.35,88.62,100.78,169.28,76.54,91.92,1.1,10.19,162.88,176.77,82.2,109.34,176.99,149.45,94.8,101.21,178.71,166.57,5
0532_event_5,45.68,52.95,139.21,145.21,84.56,84.73,8.97,7.53,159.14,176.05,85.91,104.8,169.11,150.85,104.97,104.35,166.82,177.51,5
0538_event_5,26.78,41.05,118.36,130.24,78.33,86.56,13.25,2.62,165.5,166.33,85.63,109.48,179.76,150.36,94.61,100.15,179.26,146.25,5
0542_event_5,21.23,78.23,117.9,154.65,83.94,72.71,12.72,3.71,167.01,162.32,93.75,109.59,174.08,137.32,92.17,113.09,175.49,169.32,5
0545_event_5,32.01,51.34,117.24,149.47,76.53,86.63,8.71,11.5,88.75,155.41,84.5,112.34,177.53,136.93,93.03,110.73,169.38,165.83,5
0551_event_5,38.73,75.09,128.73,178.56,65.74,103.86,24.26,2.49,151.97,158.39,95.18,95.22,170.85,148.22,93.98,116.57,168.07,160.92,5
0561_event_5,41.24,48.31,133.97,154.38,79.31,86.57,13.42,19.51,144.59,156.8,114.16,79.97,151.69,179.61,94.15,100.43,158.02,169.91,5
0562_event_5,40.45,26.41,118.51,118.33,78.13,83.75,0.08,8.17,164.17,173.54,116.33,81.79,136.69,165.1,106.98,113.11,175.39,146.79,5
